CSPM_0_001,TIMING,INIT,3,23.000000
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,11,2019.710,0.155
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,11,2019.710,0.174
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,11,2019.710,0.161
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,11,2019.710,0.19
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,11,2019.710,0.144
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,11,2019.710,0.181
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,11,2019.710,0.0982
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,11,2019.710,0.153
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,11,2019.710,0.0119
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,11,2019.710,0.0302
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,11,2019.710,0.00193
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,11,2019.710,0.0105
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,11,2019.710,0.000508
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,11,2019.710,0.00322
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,11,2019.710,0.000108
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,11,2019.710,0.00125
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,11,2019.710,6.14e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,11,2019.710,0.000213
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,11,2019.710,3.94e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,11,2019.710,0.000111
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,11,2019.710,4.69e-06
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,11,2019.710,1.38e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,11,2019.710,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,11,2019.710,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,11,2019.710,0.000559
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,11,2019.710,0.000452
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,11,2019.710,0.0139
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,11,2019.710,0.00133
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,11,2019.710,0.00746
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,11,2019.710,0
CSPM_0_001,ANALYSIS,SCORE,11,2019.710,4.620181
CSPM_0_001,ANALYSIS,FAILED,11,2019.710,0
CSPM_0_001,ANALYSIS,POOR,11,2019.710,2147793
CSPM_0_001,TIMING,AFTER,8,3697.000000
CSPM_0_001,ANALYSIS,INFECTED,8,2020.000,1332868
CSPM_0_001,ANALYSIS,PREVALENCE,8,2020.000,0.066643
CSPM_0_001,ANALYSIS,MALEPREVALENCE,8,2020.000,0.063789
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,8,2020.000,0.069532
CSPM_0_001,ANALYSIS,MSMPREVALENCE,8,2020.000,0.116421
CSPM_0_001,ANALYSIS,WSWPREVALENCE,8,2020.000,0.043937
CSPM_0_001,ANALYSIS,PARTNERSHIPS,8,2020.000,41197060
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,8,2020.000,1518821
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,8,2020.000,1306508
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,8,2020.000,0.034
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,8,2020.000,0.037
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,8,2020.000,0.018
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,8,2020.000,0.024
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,8,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,8,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,8,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,8,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,8,2020.000,0.00191
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,8,2020.000,0.00014
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,8,2020.000,0.0134
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,8,2020.000,0.00724
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,8,2020.000,0.0813
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,8,2020.000,0.0827
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,8,2020.000,0.122
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,8,2020.000,0.144
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,8,2020.000,0.164
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,8,2020.000,0.182
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,8,2020.000,0.169
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,8,2020.000,0.197
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,8,2020.000,0.151
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,8,2020.000,0.189
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,8,2020.000,0.104
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,8,2020.000,0.16
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,8,2020.000,0.0143
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,8,2020.000,0.0346
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,8,2020.000,0.00224
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,8,2020.000,0.0124
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,8,2020.000,0.000544
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,8,2020.000,0.00368
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,8,2020.000,9.73e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,8,2020.000,0.00138
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,8,2020.000,4.93e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,8,2020.000,0.000281
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,8,2020.000,4.87e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,8,2020.000,0.000131
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,8,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,8,2020.000,2.07e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,8,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,8,2020.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,8,2020.000,0.000395
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,8,2020.000,0.000314
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,8,2020.000,0.0181
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,8,2020.000,0.00185
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,8,2020.000,0.00678
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,8,2020.000,0
CSPM_0_001,ANALYSIS,SCORE,8,2020.000,4.755663
CSPM_0_001,ANALYSIS,FAILED,8,2020.000,0
CSPM_0_001,ANALYSIS,POOR,8,2020.000,2355750
CSPM_0_001,TIMING,AFTER,10,3713.000000
CSPM_0_001,ANALYSIS,INFECTED,10,2020.000,1325332
CSPM_0_001,ANALYSIS,PREVALENCE,10,2020.000,0.066267
CSPM_0_001,ANALYSIS,MALEPREVALENCE,10,2020.000,0.063387
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,10,2020.000,0.069180
CSPM_0_001,ANALYSIS,MSMPREVALENCE,10,2020.000,0.113977
CSPM_0_001,ANALYSIS,WSWPREVALENCE,10,2020.000,0.044213
CSPM_0_001,ANALYSIS,PARTNERSHIPS,10,2020.000,41210736
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,10,2020.000,1523568
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,10,2020.000,1308107
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,10,2020.000,0.033
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,10,2020.000,0.037
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,10,2020.000,0.018
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,10,2020.000,0.023
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,10,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,10,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,10,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,10,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,10,2020.000,0.00187
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,10,2020.000,0.00016
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,10,2020.000,0.0134
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,10,2020.000,0.00737
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,10,2020.000,0.0815
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,10,2020.000,0.0828
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,10,2020.000,0.121
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,10,2020.000,0.145
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,10,2020.000,0.162
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,10,2020.000,0.181
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,10,2020.000,0.167
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,10,2020.000,0.195
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,10,2020.000,0.15
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,10,2020.000,0.189
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,10,2020.000,0.104
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,10,2020.000,0.16
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,10,2020.000,0.0145
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,10,2020.000,0.0348
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,10,2020.000,0.00212
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,10,2020.000,0.0121
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,10,2020.000,0.000565
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,10,2020.000,0.00352
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,10,2020.000,0.000117
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,10,2020.000,0.00141
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,10,2020.000,5.62e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,10,2020.000,0.000278
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,10,2020.000,1.81e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,10,2020.000,0.000108
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,10,2020.000,1.88e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,10,2020.000,2.3e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,10,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,10,2020.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,10,2020.000,0.000226
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,10,2020.000,0.000288
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,10,2020.000,0.0138
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,10,2020.000,0.00163
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,10,2020.000,0.00772
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,10,2020.000,0
CSPM_0_001,ANALYSIS,SCORE,10,2020.000,4.760721
CSPM_0_001,ANALYSIS,FAILED,10,2020.000,0
CSPM_0_001,ANALYSIS,POOR,10,2020.000,2359217
CSPM_0_001,TIMING,AFTER,9,3723.000000
CSPM_0_001,ANALYSIS,INFECTED,9,2020.000,1331800
CSPM_0_001,ANALYSIS,PREVALENCE,9,2020.000,0.066590
CSPM_0_001,ANALYSIS,MALEPREVALENCE,9,2020.000,0.063762
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,9,2020.000,0.069453
CSPM_0_001,ANALYSIS,MSMPREVALENCE,9,2020.000,0.117824
CSPM_0_001,ANALYSIS,WSWPREVALENCE,9,2020.000,0.045420
CSPM_0_001,ANALYSIS,PARTNERSHIPS,9,2020.000,41214454
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,9,2020.000,1532069
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,9,2020.000,1302828
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,9,2020.000,0.034
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,9,2020.000,0.037
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,9,2020.000,0.018
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,9,2020.000,0.024
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,9,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,9,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,9,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,9,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,9,2020.000,0.00194
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,9,2020.000,0.000146
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,9,2020.000,0.0132
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,9,2020.000,0.00715
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,9,2020.000,0.0815
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,9,2020.000,0.0821
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,9,2020.000,0.122
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,9,2020.000,0.144
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,9,2020.000,0.164
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,9,2020.000,0.182
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,9,2020.000,0.168
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,9,2020.000,0.196
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,9,2020.000,0.151
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,9,2020.000,0.19
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,9,2020.000,0.104
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,9,2020.000,0.16
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,9,2020.000,0.0142
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,9,2020.000,0.0344
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,9,2020.000,0.00224
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,9,2020.000,0.0123
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,9,2020.000,0.00052
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,9,2020.000,0.00372
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,9,2020.000,0.00012
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,9,2020.000,0.00143
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,9,2020.000,5.98e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,9,2020.000,0.000255
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,9,2020.000,2.73e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,9,2020.000,0.000135
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,9,2020.000,9.36e-06
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,9,2020.000,1.38e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,9,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,9,2020.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,9,2020.000,0.000508
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,9,2020.000,0.000265
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,9,2020.000,0.0101
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,9,2020.000,0.00141
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,9,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,9,2020.000,0
CSPM_0_001,ANALYSIS,SCORE,9,2020.000,4.768155
CSPM_0_001,ANALYSIS,FAILED,9,2020.000,0
CSPM_0_001,ANALYSIS,POOR,9,2020.000,2366847
CSPM_0_001,TIMING,AFTER,11,3737.000000
CSPM_0_001,ANALYSIS,INFECTED,11,2020.000,1332896
CSPM_0_001,ANALYSIS,PREVALENCE,11,2020.000,0.066645
CSPM_0_001,ANALYSIS,MALEPREVALENCE,11,2020.000,0.063712
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,11,2020.000,0.069613
CSPM_0_001,ANALYSIS,MSMPREVALENCE,11,2020.000,0.117235
CSPM_0_001,ANALYSIS,WSWPREVALENCE,11,2020.000,0.045083
CSPM_0_001,ANALYSIS,PARTNERSHIPS,11,2020.000,41213418
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,11,2020.000,1516867
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,11,2020.000,1306544
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,11,2020.000,0.034
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,11,2020.000,0.037
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,11,2020.000,0.018
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,11,2020.000,0.024
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,11,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,11,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,11,2020.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,11,2020.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,11,2020.000,0.0019
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,11,2020.000,0.000124
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,11,2020.000,0.013
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,11,2020.000,0.00739
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,11,2020.000,0.0804
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,11,2020.000,0.0818
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,11,2020.000,0.122
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,11,2020.000,0.145
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,11,2020.000,0.164
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,11,2020.000,0.182
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,11,2020.000,0.169
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,11,2020.000,0.198
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,11,2020.000,0.151
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,11,2020.000,0.189
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,11,2020.000,0.104
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,11,2020.000,0.161
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,11,2020.000,0.0144
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,11,2020.000,0.0349
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,11,2020.000,0.00222
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,11,2020.000,0.0122
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,11,2020.000,0.00058
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,11,2020.000,0.00366
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,11,2020.000,0.000122
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,11,2020.000,0.00138
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,11,2020.000,6.67e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,11,2020.000,0.000239
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,11,2020.000,5.15e-05
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,11,2020.000,0.00012
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,11,2020.000,4.69e-06
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,11,2020.000,2.07e-05
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,11,2020.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,11,2020.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,11,2020.000,0.000559
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,11,2020.000,0.000452
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,11,2020.000,0.0154
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,11,2020.000,0.00162
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,11,2020.000,0.00746
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,11,2020.000,0
CSPM_0_001,ANALYSIS,SCORE,11,2020.000,4.754217
CSPM_0_001,ANALYSIS,FAILED,11,2020.000,0
CSPM_0_001,ANALYSIS,POOR,11,2020.000,2353238
CSPM_0_001,TIMING,INIT,14,21.000000
CSPM_0_001,ANALYSIS,INFECTED,14,2017.000,768632
CSPM_0_001,ANALYSIS,PREVALENCE,14,2017.000,0.038432
CSPM_0_001,ANALYSIS,MALEPREVALENCE,14,2017.000,0.034317
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,14,2017.000,0.042597
CSPM_0_001,ANALYSIS,MSMPREVALENCE,14,2017.000,0.052532
CSPM_0_001,ANALYSIS,WSWPREVALENCE,14,2017.000,0.027654
CSPM_0_001,ANALYSIS,PARTNERSHIPS,14,2017.000,6592826
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,14,2017.000,16641
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,14,2017.000,39476
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,14,2017.000,0.000
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,14,2017.000,0.000
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,14,2017.000,0.000
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,14,2017.000,0.000
CSPM_0_001,ANALYSIS,MALE_AGE_000-004,14,2017.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_000-004,14,2017.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_005-009,14,2017.000,NA
CSPM_0_001,ANALYSIS,FEMALE_AGE_005-009,14,2017.000,NA
CSPM_0_001,ANALYSIS,MALE_AGE_010-014,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_010-014,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_015-019,14,2017.000,0.00197
CSPM_0_001,ANALYSIS,FEMALE_AGE_015-019,14,2017.000,0.0039
CSPM_0_001,ANALYSIS,MALE_AGE_020-024,14,2017.000,0.0405
CSPM_0_001,ANALYSIS,FEMALE_AGE_020-024,14,2017.000,0.059
CSPM_0_001,ANALYSIS,MALE_AGE_025-029,14,2017.000,0.0608
CSPM_0_001,ANALYSIS,FEMALE_AGE_025-029,14,2017.000,0.0992
CSPM_0_001,ANALYSIS,MALE_AGE_030-034,14,2017.000,0.0903
CSPM_0_001,ANALYSIS,FEMALE_AGE_030-034,14,2017.000,0.119
CSPM_0_001,ANALYSIS,MALE_AGE_035-039,14,2017.000,0.0999
CSPM_0_001,ANALYSIS,FEMALE_AGE_035-039,14,2017.000,0.129
CSPM_0_001,ANALYSIS,MALE_AGE_040-044,14,2017.000,0.0902
CSPM_0_001,ANALYSIS,FEMALE_AGE_040-044,14,2017.000,0.119
CSPM_0_001,ANALYSIS,MALE_AGE_045-049,14,2017.000,0.0601
CSPM_0_001,ANALYSIS,FEMALE_AGE_045-049,14,2017.000,0.0992
CSPM_0_001,ANALYSIS,MALE_AGE_050-054,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_050-054,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_055-059,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_055-059,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_060-064,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_060-064,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_065-069,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_065-069,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_070-074,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_070-074,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_075-079,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_075-079,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_080-084,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_080-084,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_085-089,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_085-089,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_090-094,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_090-094,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_095-099,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_095-099,14,2017.000,0
CSPM_0_001,ANALYSIS,MALE_AGE_100-104,14,2017.000,0
CSPM_0_001,ANALYSIS,FEMALE_AGE_100-104,14,2017.000,0
CSPM_0_001,ANALYSIS,SCORE,14,2017.000,0.000000
CSPM_0_001,ANALYSIS,FAILED,14,2017.000,0
CSPM_0_001,ANALYSIS,POOR,14,2017.000,0
CSPM_0_001,TIMING,INIT,15,20.000000
CSPM_0_001,ANALYSIS,INFECTED,15,2017.000,767810
CSPM_0_001,ANALYSIS,PREVALENCE,15,2017.000,0.038391
CSPM_0_001,ANALYSIS,MALEPREVALENCE,15,2017.000,0.034292
CSPM_0_001,ANALYSIS,FEMALEPREVALENCE,15,2017.000,0.042537
CSPM_0_001,ANALYSIS,MSMPREVALENCE,15,2017.000,0.053539
CSPM_0_001,ANALYSIS,WSWPREVALENCE,15,2017.000,0.027252
CSPM_0_001,ANALYSIS,PARTNERSHIPS,15,2017.000,6592826
CSPM_0_001,ANALYSIS,MSMPARTNERSHIPS,15,2017.000,16630
CSPM_0_001,ANALYSIS,WSWPARTNERSHIPS,15,2017.000,40232
CSPM_0_001,ANALYSIS,SHORTBREAK_SHORTPARTNERSHIP,15,2017.000,0.000
CSPM_0_001,ANALYSIS,SHORTBREAK_LONGPARTNERSHIP,15,2017.000,0.000
CSPM_0_001,ANALYSIS,LONGBREAK_SHORTPARTNERSHIP,15,2017.000,0.000
CSPM_0_001,ANALYSIS,LONGBREAK_LONGPARTNERSHIP,15,2017.000,0.000
